# dates,infections,hospitalizations,deaths,mean_r_t
2021-11-03,16364.55628198687,3429.0,50.86726532297836,1.0131427888478497
2021-11-04,16409.483918884904,3438.0,51.097477803147676,1.0131554852570561
2021-11-05,16454.556594699687,3447.0,51.32948776409461,1.01316679825914
2021-11-06,16499.770796234232,3456.0,51.563274251157935,1.0131767735103256
2021-11-07,16545.12310125333,3465.0,51.79881702073749,1.0131854550599904
2021-11-08,16590.610175246842,3475.0,52.036096517153,1.0131928854058443
2021-11-09,16636.228768304227,3484.0,52.27509385019715,1.0131991055474212
2021-11-10,16681.975712096955,3494.0,52.515790773365474,1.013204155037918
2021-11-11,16727.84791696498,3503.0,52.7581696627431,1.0132080720344163
2021-11-12,16773.842369104073,3513.0,53.00221349652694,1.0132108933465243
2021-11-13,16819.956127850463,3522.0,53.24790583516469,1.0132126544834752
2021-11-14,16866.18632305955,3532.0,53.495230802094724,1.0132133896997155
2021-11-15,16912.53015257553,3541.0,53.744173065071344,1.0132131320390196
2021-11-16,16958.984879788863,3551.0,53.9947178180591,1.0132119133771695
2021-11-17,17005.547831278684,3561.0,54.24685076367879,1.0132097644632332
2021-11-18,17052.216394537256,3570.0,54.50055809618883,1.013206714959481
2021-11-19,17098.988015773688,3580.0,54.75582648498663,1.0132027934799748
2021-11-20,17145.860197794125,3590.0,55.012643058615836,1.013198027627862
2021-11-21,17192.83049795603,3600.0,55.27099538926523,1.0131924440314195
2021-11-22,17239.89652619374,3610.0,55.53087147774457,1.013186068378868
2021-11-23,17287.05594311313,3620.0,55.792259738923505,1.0131789254520083
2021-11-24,17334.30645815283,3630.0,56.05514898761985,1.0131710391586988
2021-11-25,17381.645827809803,3640.0,56.319528424924265,1.0131624325642181
2021-11-26,17429.071853927,3650.0,56.585387624948815,1.0131531279215407
2021-11-27,17476.582382040986,3660.0,56.85271652198683,1.0131431467005574
2021-11-28,17524.175299787512,3670.0,57.12150539807205,1.0131325096162793
2021-11-29,17571.848535362828,3680.0,57.39174487092498,1.0131212366560456
2021-11-30,17619.60005603905,3690.0,57.66342588227501,1.0131093471057757
2021-12-01,17667.42786673153,3700.0,57.936539686547334,1.0130968595752907
2021-12-02,17715.330008616438,3710.0,58.21107783990372,1.0130837920227347
2021-12-03,17763.304557796822,3720.0,58.48703218962644,1.0130701617781248
2021-12-04,17811.34962401546,3731.0,58.764394863835086,1.0130559855660577
2021-12-05,17859.463349412792,3741.0,59.043158261526386,1.0130412795276007
2021-12-06,17907.64390732845,3751.0,59.323315042927,1.013026059241395
2021-12-07,17955.889501144728,3761.0,59.60485812015002,1.0130103397439962
2021-12-08,18004.198363170643,3772.0,59.887780648145785,1.012994135549476
2021-12-09,18052.568753565018,3782.0,60.172076015938295,1.0129774606683164
2021-12-10,18100.998959297372,3792.0,60.4577378381381,1.0129603286256144
2021-12-11,18149.48729314512,3803.0,60.7447599467234,1.0129427524786223
2021-12-12,18198.032092725975,3813.0,61.03313638308118,1.0129247448336534
2021-12-13,18246.631719564102,3824.0,61.32286139030009,1.0129063178623638
2021-12-14,18295.28455818909,3834.0,61.6139294057074,1.0128874833174444
2021-12-15,18343.989015266427,3844.0,61.90633505364252,1.0128682525477373
2021-12-16,18392.74351875836,3855.0,62.200073138459544,1.0128486365128002
2021-12-17,18441.546517114286,3865.0,62.49513863775166,1.0128286457969395
2021-12-18,18490.396478489332,3876.0,62.79152669579055,1.0128082906227294
2021-12-19,18539.291889990553,3886.0,63.08923261717395,1.0127875808640403
2021-12-20,18588.23125694934,3897.0,63.3882518606748,1.0127665260585896
2021-12-21,18637.213102219597,3908.0,63.68858003328545,1.012745135420038
2021-12-22,18686.235965500495,3918.0,63.99021288445096,1.0127234178496476
2021-12-23,18735.298402683136,3929.0,64.29314630048523,1.0127013819475166
2021-12-24,18784.39898522031,3939.0,64.59737629916414,1.012679036023411
2021-12-25,18833.536299518455,3950.0,64.90289902449015,1.0126563881072024
2021-12-26,18882.708946351282,3960.0,65.20971074162271,1.0126334459589317
2021-12-27,18931.91554029418,3971.0,65.51780783196884,1.0126102170785138
2021-12-28,18981.154709178845,3982.0,65.82718678842944,1.0125867087150928
2021-12-29,19030.42509356737,3992.0,66.13784421079538,1.012562927876062
2021-12-30,19079.72534624515,4003.0,66.44977680128895,1.0125388813357594
2021-12-31,19129.05413173201,4014.0,66.76298136024596,1.0125145756438505
2022-01-01,19178.410125810824,4025.0,67.07745478193362,1.0124900171334033
2022-01-02,19227.792015073137,4035.0,67.39319405049996,1.01246521192867
2022-01-03,19277.198496480993,4046.0,67.7101962360502,1.0124401659525766
2022-01-04,19326.62827694446,4057.0,68.02845849084615,1.0124148849339312
2022-01-05,19376.080072914217,4067.0,68.34797804562457,1.0123893744143553
2022-01-06,19425.55260998864,4078.0,68.66875220603016,1.0123636397549498
2022-01-07,19475.044622534813,4089.0,68.99077834916,1.0123376861427014
2022-01-08,19524.554853323014,4100.0,69.31405392021513,1.0123115185966414
2022-01-09,19574.082053174086,4111.0,69.63857642925635,1.012285141973767
2022-01-10,19623.624980619337,4121.0,69.96434344806022,1.0122585609747348
2022-01-11,19673.182401572405,4132.0,70.29135260707244,1.0122317801493343
2022-01-12,19722.75308901262,4143.0,70.61960159245496,1.0122048039017535
2022-01-13,19772.33582267957,4154.0,70.94908814322424,1.0121776364956403
2022-01-14,19821.92938877838,4165.0,71.27981004847719,1.012150282058974
2022-01-15,19871.532579695297,4175.0,71.6117651447023,1.0121227445887515
2022-01-16,19921.144193723325,4186.0,71.94495131317294,1.0120950279554968
2022-01-17,19970.763034797485,4197.0,72.27936647742037,1.0120671359076034
2022-01-18,20020.387912239315,4208.0,72.61500860078371,1.0120390720755146
2022-01-19,20070.01764051042,4219.0,72.95187568403438,1.0120108399757484
2022-01-20,20119.651038974636,4230.0,73.28996576307287,1.0119824430147746
2022-01-21,20169.286931668674,4241.0,73.62927690669505,1.0119538844927534
2022-01-22,20218.924147080725,4251.0,73.96980721442617,1.011925167607132
2022-01-23,20268.56151793704,4262.0,74.31155481441996,1.0118962954561181
2022-01-24,20318.197880996016,4273.0,74.65451786142121,1.011867271042025
2022-01-25,20367.832076849616,4284.0,74.99869453478902,1.0118380972744967
2022-01-26,20417.462949731944,4295.0,75.34408303657938,1.0118087769736221
2022-01-27,20467.08934733465,4306.0,75.69068158968457,1.0117793128729369
2022-01-28,20516.71012062901,4317.0,76.03848843602799,1.0117497076223196
2022-01-29,20566.324123694456,4328.0,76.38750183481179,1.0117199637907888
2022-01-30,20615.930213553398,4339.0,76.73772006081641,1.011690083869202
2022-01-31,20665.527250012055,4349.0,77.08914140274935,1.0116600702728615
2022-02-01,20715.114095507255,4360.0,77.44176416164218,1.0116299253440317
2022-02-02,20764.689614958825,4371.0,77.79558664929364,1.0115996513543681
2022-02-03,20814.25267562829,4382.0,78.15060718675747,1.0115692505072984
2022-02-04,20863.802146982143,4393.0,78.50682410287335,1.011538724940285
2022-02-05,20913.33690056052,4404.0,78.86423573283936,1.0115080767270197
2022-02-06,20962.85580985102,4415.0,79.22284041682471,1.0114773078795445
2022-02-07,21012.357750167706,4426.0,79.58263649862103,1.011446420350314
2022-02-08,21061.841598535113,4437.0,79.94362232433129,1.0114154160341926
2022-02-09,21111.3062335767,4448.0,80.30579624109465,1.0113842967703826
2022-02-10,21160.750535407806,4459.0,80.6691565958462,1.0113530643442816
2022-02-11,21210.17338553307,4470.0,81.0337017341104,1.011321720489283
2022-02-12,21259.573666748354,4480.0,81.39942999882699,1.0112902668885202
2022-02-13,21308.95026304697,4491.0,81.76633972920837,1.0112587051765591
2022-02-14,21358.30205952995,4502.0,82.13442925962711,1.0112270369410348
2022-02-15,21407.627942320363,4513.0,82.50369691853317,1.0111952637242323
2022-02-16,21456.926798481352,4524.0,82.87414102739884,1.011163387024619
2022-02-17,21506.197515938187,4535.0,83.2457598996917,1.0111314082983256
2022-02-18,21555.438983403998,4546.0,83.6185518398737,1.0110993289605839
2022-02-19,21604.65009030921,4557.0,83.9925151424259,1.011067150387119
2022-02-20,21653.829726734442,4568.0,84.36764809089806,1.0110348739154957
2022-02-21,21702.976783346814,4579.0,84.74394895698236,1.0110025008464238
2022-02-22,21752.09015133969,4590.0,85.12141599961012,1.01097003244502
2022-02-23,21801.168722375645,4600.0,85.50004746407117,1.010937469942032
2022-02-24,21850.211388532756,4611.0,85.87984158115525,1.0109048145350246
2022-02-25,21899.217042253895,4622.0,86.26079656631421,1.010872067389528
2022-02-26,21948.18457629916,4633.0,86.64291061884514,1.0108392296401503
2022-02-27,21997.112883701233,4644.0,87.02618192109315,1.0108063023916551
2022-02-28,22046.000857723644,4655.0,87.41060863767387,1.0107732867200057
2022-03-01,22094.84739182198,4666.0,87.79618891471436,1.0107401836733776
2022-03-02,22143.65137960749,4677.0,88.1829208791128,1.0107069942731293
2022-03-03,22192.411714813665,4687.0,88.57080263781566,1.0106737195147455
2022-03-04,22241.12729126541,4698.0,88.95983227711235,1.0106403603687584
2022-03-05,22289.797002850843,4709.0,89.3500078619468,1.0106069177816366
2022-03-06,22338.41974349548,4720.0,89.74132743524547,1.0105733926766431
2022-03-07,22386.994407138758,4731.0,90.13378901726132,1.0105397859546645
2022-03-08,22435.51988771295,4742.0,90.52739060493366,1.01050609849501
2022-03-09,22483.9950791245,4752.0,90.92213017126295,1.0104723311561923
2022-03-10,22532.418875237614,4763.0,91.31800566470092,1.0104384847766814
2022-03-11,22580.790169859996,4774.0,91.7150150085548,1.0104045601756342
2022-03-12,22629.10785673071,4785.0,92.11315610040637,1.010370558153597
2022-03-13,22677.370829510026,4796.0,92.51242681154427,1.010336479493188
2022-03-14,22725.577981771432,4807.0,92.91282498641043,1.0103023249597534
2022-03-15,22773.728206995595,4817.0,93.31434844205974,1.0102680953020085
2022-03-16,22821.82039856629,4828.0,93.71699496763263,1.0102337912526547
2022-03-17,22869.85344976812,4839.0,94.12076232384045,1.0101994135289751
2022-03-18,22917.826253786134,4850.0,94.52564824246362,1.0101649628334126
2022-03-19,22965.737703707142,4860.0,94.93165042586172,1.0101304398541264
2022-03-20,23013.586692522866,4871.0,95.33876654649595,1.010095845265532
2022-03-21,23061.372113134792,4882.0,95.74699424646317,1.010061179728824
2022-03-22,23109.092858360593,4892.0,96.15633113704152,1.0100264438924798
2022-03-23,23156.74782094223,4903.0,96.56677479824772,1.0099916383927467
2022-03-24,23204.335893555595,4914.0,96.97832277840509,1.0099567638541158
2022-03-25,23251.855968821652,4925.0,97.39097259372285,1.009921820889774
2022-03-26,23299.306939319136,4935.0,97.8047217278862,1.009886810102047
2022-03-27,23346.687697598667,4946.0,98.21956763165667,1.009851732082825
2022-03-28,23393.99713619827,4957.0,98.63550772248325,1.0098165874139733
2022-03-29,23441.23414766028,4967.0,99.05253938412345,1.00978137666773
2022-03-30,23488.397624549598,4978.0,99.47065996627457,1.0097461004070905
2022-03-31,23535.48645947322,4988.0,99.88986678421472,1.0097107591861787
2022-04-01,23582.499545101135,4999.0,100.3101571184537,1.0096753535506062
2022-04-02,23629.435774188292,5010.0,100.73152821439328,1.0096398840378173
2022-04-03,23676.294039597942,5020.0,101.15397728199694,1.0096043511774249
2022-04-04,23723.073234326108,5031.0,101.57750149546888,1.0095687554915342
2022-04-05,23769.772251527087,5041.0,102.00209799294205,1.0095330974950538
2022-04-06,23816.389984540274,5052.0,102.42776387617542,1.009497377695998
2022-04-07,23862.925326917888,5062.0,102.85449621025948,1.0094615965957783
2022-04-08,23909.377172453813,5073.0,103.2822920233311,1.009425754689484
2022-04-09,23955.74441521354,5083.0,103.71114830629647,1.0093898524661546
2022-04-10,24002.025949565,5094.0,104.14106201256271,1.0093538904090416
2022-04-11,24048.220670210434,5104.0,104.57203005777777,1.0093178689958615
2022-04-12,24094.327472219193,5115.0,105.0040493195782,1.0092817886990402
2022-04-13,24140.345251061477,5125.0,105.43711663734554,1.0092456499859497
2022-04-14,24186.272902642937,5136.0,105.87122881197016,1.0092094533191351
2022-04-15,24232.10932334018,5146.0,106.3063826056232,1.009173199156534
2022-04-16,24277.85341003712,5156.0,106.74257474153612,1.0091368879516895
2022-04-17,24323.504060162133,5167.0,107.17980190378805,1.0091005201539542
